icd8
09801
09802
09803
09804
09805
09808
09809
09810
09811
09812
09812
09813
09814
09815
09816
09818
09819
09820
09821
09828
09829
09830
09838
09839
09880
09889
09899
09909
09919
09929
09990
09991
09992
09993
09999
10009
10080
10089
10099
10199
10209
10219
10229
10239
10249
10259
10269
10279
10289
10299
10309
10319
10329
10339
10399
10409
10499
11000
11001
11002
11003
11004
11005
11008
11009
11109
11119
11129
11180
11189
11199
11200
11201
11208
11209
11399
11499
11599
11609
11619
11629
11699
11709
11719
11729
11739
11749
11789
11799
12009
12019
12029
12039
12089
12099
12109
12119
12129
12129
12139
12149
12199
12209
12219
12289
12299
12309
12319
12329
12339
12339
12349
12359
12369
12399
12499
12509
12519
12529
12539
12549
12559
12589
12599
12609
12619
12689
12699
12709
12719
12729
12739
12749
12759
12799
12809
12889
12899
12999
13009
13019
13029
13099
13100
13101
13108
13109
13200
13201
13208
13209
13309
13399
13409
13419
13429
13439
13449
13459
13469
13499
13599
13600
13601
13602
13603
13609
14009
14019
14029
14099
14109
14119
14129
14139
14199
14209
14280
14281
14289
14299
14309
14319
14399
14499
14509
14519
14589
14599
14609
14689
14699
14700
14701
14702
14708
14709
14809
14819
14889
14899
14999
15000
15001
15002
15008
15009
15109
15119
15180
15181
15182
15189
15199
15209
15280
15281
15289
15299
15300
15301
15302
15309
15319
15329
15339
15380
15389
15399
15409
15410
15411
15419
15429
15509
15519
15589
15589
15609
15610
15611
15618
15619
15629
15699
15709
15780
15781
15789
15799
15809
15899
15999
16009
16019
16029
16089
16099
16109
16180
16181
16189
16199
16209
16210
16211
16212
16213
16214
16215
16216
16218
16219
16309
16319
16399
17009
17019
17029
17039
17049
17059
17069
17069
17079
17089
17099
17109
17119
17129
17129
17139
17199
17199
17209
17219
17229
17230
17239
17249
17259
17260
17261
17262
17269
17279
17279
17289
17289
17299
17309
17319
17329
17330
17339
17349
17359
17360
17361
17362
17369
17379
17379
17389
17389
17399
17400
17401
17402
17408
17409
18000
18001
18002
18003
18008
18009
18199
18200
18201
18202
18203
18208
18209
18299
18300
18301
18302
18303
18308
18309
18319
18399
18400
18401
18409
18419
18489
18499
18599
18699
18700
18701
18702
18708
18709
18780
18789
18799
18800
18801
18802
18808
18809
18909
18919
18929
18990
18991
18992
18999
19000
19001
19002
19003
19004
19008
19009
19100
19101
19102
19103
19104
19105
19106
19107
19108
19109
19200
19201
19208
19209
19219
19220
19228
19229
19239
19249
19259
19259
19299
19399
19409
19419
19429
19439
19449
19489
19499
19509
19519
19590
19591
19592
19593
19599
19609
19609
19619
19619
19629
19629
19639
19639
19649
19649
19679
19679
19689
19689
19699
19699
19709
19709
19719
19719
19729
19729
19739
19739
19749
19749
19759
19759
19769
19769
19779
19779
19789
19789
19799
19799
19809
19809
19810
19810
19819
19819
19829
19829
19839
19839
19840
19841
19841
19842
19842
19849
19849
19850
19850
19851
19851
19859
19859
19890
19890
19891
19891
19892
19899
19899
19909
19910
19919
20009
20019
20199
20209
20219
20220
20229
20290
20299
20399
20409
20419
20499
20509
20519
20590
20599
20609
20619
20699
20709
20719
20729
20799
20899
20900
20901
20902
20908
20909
21009
21019
21020
21021
21022
21029
21039
21040
21041
21042
21049
21059
21069
21079
21089
21099
21109
21119
21120
21121
21122
21128
21129
21130
21131
21132
21133
21134
21135
21136
21138
21139
21139
21149
21150
21151
21152
21158
21159
21169
21170
21171
21179
21199
21200
21201
21202
21203
21204
21209
21219
21229
21230
21231
21239
21249
21259
21299
21300
21301
21302
21303
21304
21305
21306
21307
21308
21309
21499
21500
21501
21502
21503
21508
21509
21600
21601
21602
21603
21604
21605
21606
21607
21608
21609
21619
21629
21689
21699
21700
21701
21702
21708
21709
21899
21909
21919
21990
21991
21999
22099
22100
22101
22102
22109
22119
22129
22189
22199
22209
22219
22280
22281
22289
22299
22309
22319
22329
22330
22331
22332
22338
22339
22380
22389
22399
22400
22401
22402
22403
22404
22408
22409
22500
22501
22502
22503
22504
22505
22506
22507
22508
22509
22510
22511
22518
22519
22520
22521
22522
22523
22524
22525
22528
22529
22530
22531
22539
22549
22559
22569
22569
22599
22609
22619
22620
22621
22629
22639
22689
22699
22700
22701
22702
22703
22709
22899
23009
23019
23020
23021
23022
23028
23029
23030
23031
23032
23033
23034
23035
23036
23038
23039
23039
23049
23050
23050
23051
23052
23058
23059
23069
23079
23099
23101
23102
23103
23104
23108
23109
23119
23129
23130
23131
23139
23149
23159
23199
23200
23201
23202
23203
23204
23205
23206
23208
23209
23210
23211
23212
23213
23218
23219
23219
23220
23221
23222
23223
23224
23225
23226
23227
23228
23229
23300
23301
23302
23308
23309
23409
23419
23490
23499
23590
23599
23609
23610
23618
23619
23620
23628
23629
23689
23699
23709
23719
23720
23721
23729
23739
23749
23759
23769
23799
23800
23801
23802
23803
23804
23808
23809
23819
23829
23839
23849
23859
23869
23879
23879
23899
23909
23919
23999
24009
24019
24099
24109
24119
24199
24200
24201
24208
24209
24219
24220
24228
24229
24399
24400
24401
24402
24403
24408
24409
24500
24501
24502
24503
24504
24508
24509
24600
24609
24900
24901
24902
24903
24904
24905
24906
24907
24908
24909
25000
25000
25001
25001
25002
25002
25003
25003
25004
25004
25005
25005
25006
25006
25007
25007
25008
25008
25009
25009
25100
25101
25102
25103
25108
25109
25200
25201
25202
25203
25204
25205
25208
25209
25210
25211
25218
25219
25299
25300
25301
25302
25308
25309
25310
25311
25312
25313
25314
25315
25318
25319
25329
25390
25399
25499
25500
25501
25508
25509
25510
25511
25512
25518
25519
25529
25590
25599
25609
25619
25690
25699
25709
25719
25790
25799
25800
25801
25809
25819
25890
25891
25892
25899
26009
26010
26011
26019
26089
26099
26199
26299
26309
26319
26380
26381
26389
26399
26400
26401
26408
26409
26509
26519
26529
26599
26609
26680
26689
26699
26700
26708
26709
26899
26900
26901
26902
26909
26919
26990
26991
26992
26999
27009
27019
27020
27021
27022
27029
27039
27049
27059
27069
27080
27089
27099
27109
27119
27129
27180
27181
27182
27183
27184
27189
27199
27200
27201
27208
27209
27280
27281
27289
27299
27309
27310
27311
27312
27313
27314
27315
27316
27318
27319
27329
27329
27339
27340
27341
27342
27349
27350
27351
27352
27353
27358
27359
27360
27368
27369
27380
27381
27382
27382
27383
27389
27399
27400
27401
27408
27409
27509
27519
27529
27539
27549
27559
27590
27599
27600
27601
27602
27608
27609
27799
27809
27819
27829
27899
27900
27901
27902
27903
27904
27904
27905
27906
27907
27907
27908
27909
28000
28001
28002
28003
28008
28009
28100
28101
28108
28109
28119
28129
28139
28149
28199
28209
28219
28229
28230
28239
28249
28250
28258
28259
28299
28309
28390
28391
28392
28393
28394
28395
28399
28400
28401
28402
28403
28404
28408
28409
28509
28589
28599
28609
28619
28629
28639
28649
28659
28690
28699
28708
28709
28710
28711
28718
28719
28729
28739
28790
28799
28800
28801
28808
28809
28909
28909
28919
28929
28939
28940
28941
28942
28943
28944
28948
28949
28990
28991
28992
28999
29009
29010
29011
29018
29019
29109
29119
29129
29139
29199
29209
29219
29229
29239
29299
29309
29319
29329
29339
29349
29359
29399
29409
29419
29429
29430
29438
29439
29449
29489
29499
29509
29519
29529
29539
29549
29559
29569
29579
29589
29599
29609
29619
29629
29639
29689
29699
29709
29719
29799
29809
29819
29829
29839
29889
29899
29900
29901
29902
29903
29904
29905
29909
30009
30019
30029
30039
30049
30059
30069
30079
30089
30099
30109
30119
30129
30139
30149
30159
30169
30179
30180
30181
30182
30183
30184
30189
30199
30209
30219
30229
30239
30249
30259
30289
30299
30309
30319
30320
30328
30329
30390
30391
30399
30409
30419
30429
30439
30449
30459
30469
30479
30489
30499
30509
30519
30529
30539
30549
30559
30560
30568
30569
30579
30589
30599
30599
30609
30610
30611
30612
30618
30619
30629
30639
30649
30650
30658
30659
30669
30669
30679
30679
30689
30689
30699
30799
30800
30801
30802
30803
30804
30805
30806
30807
30809
30909
30919
30929
30939
30949
30950
30951
30958
30959
30969
30979
30989
30999
31000
31001
31002
31008
31009
31010
31011
31012
31013
31018
31019
31020
31021
31022
31023
31024
31028
31029
31030
31031
31032
31033
31034
31035
31038
31039
31040
31041
31048
31049
31050
31051
31052
31053
31054
31055
31058
31059
31069
31079
31089
31090
31099
31100
31101
31102
31108
31109
31110
31111
31112
31113
31118
31119
31120
31121
31122
31123
31124
31128
31129
31130
31131
31132
31133
31134
31135
31138
31139
31140
31141
31148
31149
31150
31151
31152
31153
31154
31155
31158
31159
31169
31179
31189
31190
31199
31200
31201
31202
31208
31209
31210
31211
31212
31213
31218
31219
31220
31221
31222
31223
31224
31228
31229
31230
31231
31232
31233
31234
31235
31238
31239
31240
31241
31248
31249
31250
31251
31252
31253
31254
31255
31258
31259
31269
31279
31289
31290
31299
31300
31301
31302
31308
31309
31310
31311
31312
31313
31318
31319
31320
31321
31322
31323
31324
31328
31329
31330
31331
31332
31333
31334
31335
31338
31339
31340
31341
31348
31349
31350
31351
31352
31353
31354
31355
31358
31359
31369
31379
31389
31390
31399
31400
31401
31402
31408
31409
31410
31411
31412
31413
31418
31419
31420
31421
31422
31423
31424
31428
31429
31430
31431
31432
31433
31434
31435
31438
31439
31440
31441
31448
31449
31450
31451
31452
31453
31454
31455
31458
31459
31469
31479
31489
31490
31499
31500
31501
31502
31508
31509
31510
31511
31512
31513
31518
31519
31520
31521
31522
31523
31524
31528
31529
31530
31531
31532
31533
31534
31535
31538
31539
31540
31541
31548
31549
31550
31551
31552
31553
31554
31555
31558
31559
31569
31579
31589
31590
31599
32009
32019
32080
32089
32090
32091
32092
32093
32099
32199
32200
32201
32202
32203
32204
32204
32205
32208
32209
32300
32300
32301
32301
32302
32302
32303
32303
32304
32308
32309
32400
32401
32408
32409
33009
33019
33029
33030
33031
33038
33039
33090
33091
33099
33109
33119
33129
33199
33209
33219
33299
33300
33301
33308
33309
33319
33399
34000
34001
34008
34009
34100
34101
34109
34299
34300
34301
34302
34303
34304
34399
34499
34509
34510
34511
34518
34519
34529
34530
34531
34538
34539
34599
34600
34601
34608
34609
34700
34701
34709
34790
34791
34792
34793
34794
34795
34796
34799
34809
34819
34820
34829
34899
34900
34901
34909
34990
34999
35099
35100
35101
35109
35200
35201
35202
35203
35208
35209
35399
35400
35401
35408
35409
35500
35501
35502
35503
35509
35600
35601
35602
35603
35604
35605
35609
35799
35800
35801
35808
35809
36000
36001
36002
36003
36004
36004
36005
36005
36008
36009
36100
36101
36102
36103
36103
36108
36109
36200
36201
36202
36208
36209
36300
36301
36302
36303
36308
36309
36390
36391
36392
36393
36394
36395
36398
36399
36400
36401
36402
36403
36404
36404
36408
36409
36500
36501
36502
36503
36508
36509
36600
36601
36602
36603
36604
36604
36609
36700
36701
36702
36708
36709
36800
36801
36802
36803
36804
36805
36806
36808
36809
36900
36901
36902
36903
36904
36905
36908
36909
37000
37001
37002
37003
37004
37008
37009
37100
37101
37101
37102
37102
37103
37108
37109
37299
37300
37301
37302
37303
37304
37305
37306
37308
37309
37400
37401
37402
37403
37404
37405
37406
37407
37408
37409
37500
37501
37502
37503
37504
37508
37509
37510
37511
37512
37513
37514
37515
37516
37518
37519
37520
37521
37528
37529
37590
37599
37600
37601
37602
37603
37608
37609
37700
37701
37701
37702
37703
37704
37705
37706
37706
37707
37708
37709
37710
37711
37718
37719
37729
37739
37790
37791
37792
37793
37799
37809
37810
37810
37813
37813
37814
37814
37815
37815
37820
37820
37821
37821
37822
37822
37823
37823
37825
37825
37830
37830
37831
37831
37832
37832
37840
37840
37850
37850
37851
37851
37852
37852
37860
37861
37862
37863
37864
37865
37866
37867
37868
37869
37870
37871
37872
37873
37874
37875
37876
37877
37878
37879
37880
37881
37882
37883
37884
37885
37886
37887
37888
37889
37899
37909
37919
37929
37939
38000
38001
38002
38003
38008
38009
38100
38101
38102
38108
38109
38119
38199
38209
38219
38299
38309
38319
38399
38400
38401
38402
38409
38599
38699
38709
38719
38790
38791
38792
38793
38794
38795
38796
38797
38799
38800
38801
38809
38909
38919
38929
38999
39099
39109
39119
39129
39199
39209
39299
39300
39301
39308
39309
39400
39401
39402
39408
39409
39490
39491
39492
39498
39499
39500
39501
39502
39508
39509
39590
39591
39592
39598
39599
39600
39601
39602
39603
39604
39608
39609
39690
39691
39692
39693
39694
39698
39699
39700
39701
39709
39899
40009
40019
40029
40039
40099
40199
40299
40399
40499
41009
41099
41109
41109
41199
41199
41209
41299
41309
41399
41409
41409
41499
41499
42000
42001
42008
42009
42100
42101
42108
42109
42199
42299
42300
42301
42302
42308
42309
42400
42401
42402
42408
42409
42410
42411
42412
42418
42419
42490
42491
42492
42499
42599
42600
42601
42602
42608
42609
42709
42710
42711
42719
42720
42721
42722
42723
42724
42725
42726
42727
42728
42729
42790
42791
42792
42793
42794
42795
42796
42797
42799
42899
42900
42908
42909
43000
43001
43008
43009
43090
43091
43098
43099
43100
43101
43108
43109
43190
43191
43198
43199
43200
43201
43202
43208
43209
43290
43291
43292
43292
43293
43298
43299
43309
43399
43409
43499
43509
43599
43600
43601
43609
43690
43699
43700
43701
43708
43709
43790
43791
43798
43799
43809
43899
44009
44019
44020
44021
44028
44029
44030
44039
44099
44109
44110
44111
44119
44120
44121
44129
44199
44299
44300
44301
44302
44308
44309
44319
44329
44380
44381
44382
44389
44399
44400
44408
44409
44419
44420
44421
44428
44429
44439
44440
44441
44442
44443
44444
44448
44449
44490
44499
44500
44508
44509
44590
44599
44609
44619
44629
44630
44631
44639
44649
44690
44691
44692
44699
44799
44800
44801
44802
44808
44809
45099
45100
45100
45101
45108
45109
45190
45190
45191
45192
45199
45299
45300
45301
45302
45303
45304
45309
45409
45490
45491
45492
45498
45499
45500
45501
45502
45503
45508
45509
45600
45601
45609
45619
45690
45691
45692
45699
45700
45701
45702
45703
45703
45704
45708
45709
45800
45808
45809
45899
46099
46100
46101
46102
46103
46104
46108
46109
46200
46201
46208
46209
46300
46301
46302
46308
46309
46400
46401
46402
46403
46408
46409
46599
46600
46601
46602
46608
46609
47099
47100
47101
47108
47109
47200
47201
47209
47300
47308
47309
47400
47408
47409
48099
48100
48101
48108
48109
48209
48219
48229
48239
48290
48299
48300
48308
48309
48499
48599
48699
49000
49001
49009
49100
49101
49102
49103
49104
49108
49109
49200
49201
49208
49209
49300
49301
49302
49308
49309
50000
50001
50002
50002
50008
50009
50199
50209
50210
50211
50212
50213
50214
50215
50218
50219
50300
50301
50302
50303
50304
50305
50306
50307
50308
50309
50499
50500
50501
50502
50503
50504
50508
50509
50699
50700
50701
50702
50703
50708
50709
50800
50800
50801
50802
50803
50804
50805
50806
50807
50809
51000
51001
51002
51003
51004
51008
51009
51100
51101
51108
51109
51119
51120
51121
51122
51129
51299
51300
51301
51302
51309
51400
51401
51408
51409
51509
51519
51529
51599
51599
51609
51619
51629
51700
51701
51709
51899
51909
51919
51920
51921
51922
51923
51929
51990
51991
51992
51993
51999
52009
52019
52029
52039
52049
52059
52069
52079
52099
52109
52119
52129
52139
52149
52159
52169
52179
52189
52199
52209
52219
52229
52239
52249
52259
52269
52279
52289
52299
52309
52319
52329
52339
52349
52359
52369
52399
52409
52419
52429
52439
52449
52459
52499
52509
52519
52590
52599
52609
52619
52629
52639
52649
52659
52699
52709
52719
52720
52721
52722
52728
52729
52739
52740
52748
52749
52759
52769
52770
52771
52778
52779
52789
52790
52799
52800
52801
52808
52809
52819
52829
52830
52831
52838
52839
52849
52850
52858
52859
52869
52870
52871
52879
52889
52890
52899
52900
52901
52902
52903
52908
52909
52919
52929
52939
52949
52959
52969
52970
52979
52990
52999
53000
53001
53002
53008
53009
53090
53091
53091
53092
53093
53094
53095
53096
53097
53098
53099
53100
53100
53101
53101
53108
53108
53109
53109
53190
53191
53192
53193
53194
53195
53196
53198
53199
53199
53209
53209
53290
53291
53299
53299
53309
53309
53390
53391
53399
53399
53409
53409
53490
53491
53499
53499
53500
53501
53502
53503
53504
53505
53506
53508
53509
53600
53608
53609
53619
53690
53691
53692
53693
53699
53700
53701
53702
53703
53704
53705
53706
53709
54000
54001
54002
54008
54009
54090
54091
54092
54098
54099
54199
54200
54209
54300
54301
54302
54309
55000
55001
55008
55009
55100
55101
55109
55119
55129
55130
55131
55139
55180
55181
55182
55183
55189
55199
55299
55309
55319
55329
55339
55380
55381
55389
55399
56000
56001
56002
56008
56009
56019
56020
56021
56022
56028
56029
56030
56030
56031
56038
56039
56090
56091
56092
56093
56094
56094
56095
56099
56100
56101
56102
56103
56108
56109
56200
56208
56209
56210
56211
56212
56218
56219
56300
56301
56302
56308
56309
56319
56399
56400
56401
56409
56419
56490
56499
56509
56510
56511
56519
56600
56601
56609
56700
56701
56702
56703
56704
56708
56709
56899
56900
56901
56902
56903
56904
56905
56906
56907
56908
56910
56911
56912
56913
56914
56915
56916
56917
56920
56999
57000
57001
57002
57008
57009
57109
57110
57111
57119
57190
57191
57192
57193
57194
57199
57200
57201
57209
57300
57301
57301
57302
57303
57304
57305
57309
57400
57401
57402
57403
57404
57405
57406
57407
57408
57409
57500
57501
57502
57503
57504
57508
57509
57600
57601
57602
57603
57604
57605
57609
57700
57701
57702
57703
57704
57708
57709
57710
57711
57719
57790
57791
57792
57793
57799
58000
58001
58002
58008
58008
58009
58199
58199
58200
58201
58202
58208
58208
58209
58300
58301
58302
58308
58309
58499
59009
59010
59011
59012
59013
59014
59015
59019
59020
59021
59029
59099
59100
59101
59108
59109
59200
59201
59202
59203
59204
59205
59208
59209
59309
59319
59320
59321
59322
59323
59323
59324
59325
59326
59327
59329
59330
59331
59338
59339
59340
59341
59349
59350
59351
59352
59359
59400
59401
59409
59500
59501
59502
59503
59504
59508
59509
59600
59601
59602
59603
59604
59605
59606
59607
59608
59609
59700
59701
59702
59703
59708
59709
59800
59801
59802
59803
59808
59809
59900
59901
59901
59902
59902
59903
59903
59904
59904
59905
59905
59906
59906
59907
59909
60000
60001
60002
60008
60009
60100
60101
60102
60103
60108
60109
60200
60201
60209
60300
60301
60308
60309
60400
60401
60402
60403
60404
60408
60409
60500
60501
60502
60503
60508
60509
60609
60699
60709
60719
60719
60729
60739
60749
60759
60769
60770
60771
60772
60773
60779
60789
60790
60791
60792
60793
60799
61000
61001
61002
61008
61009
61100
61101
61102
61108
61109
61110
61111
61117
61117
61118
61118
61119
61129
61190
61191
61199
61200
61201
61202
61203
61204
61208
61209
61300
61301
61302
61303
61304
61308
61309
61499
61509
61519
61520
61521
61522
61528
61529
61590
61591
61592
61593
61594
61595
61599
61600
61601
61602
61603
61608
61609
61619
61629
61690
61699
62009
62090
62099
62109
62119
62119
62129
62139
62149
62159
62169
62190
62191
62199
62200
62201
62202
62203
62208
62209
62210
62211
62212
62213
62214
62215
62216
62218
62219
62309
62319
62329
62339
62390
62391
62399
62409
62419
62499
62509
62519
62520
62521
62528
62529
62530
62531
62532
62533
62534
62535
62536
62537
62538
62539
62590
62591
62599
62600
62601
62609
62610
62611
62612
62619
62629
62630
62631
62632
62633
62639
62649
62650
62651
62652
62653
62654
62658
62659
62660
62668
62669
62670
62678
62679
62679
62690
62691
62699
62700
62701
62702
62708
62709
62800
62801
62808
62809
62810
62811
62818
62819
62820
62821
62828
62829
62830
62831
62838
62839
62840
62841
62848
62849
62850
62851
62858
62859
62860
62861
62868
62869
62880
62881
62888
62889
62890
62891
62898
62899
62909
62919
62919
62929
62939
62949
62950
62959
62960
62968
62969
62979
62989
62990
62991
62992
62992
62993
62993
62999
63000
63001
63002
63003
63004
63005
63006
63008
63009
63109
63110
63111
63119
63129
63139
63149
63150
63151
63159
63169
63190
63199
63209
63219
63229
63239
63249
63299
63309
63319
63399
63401
63402
63403
63408
63409
63419
63429
63430
63431
63432
63433
63434
63435
63436
63439
63449
63449
63459
63460
63461
63462
63463
63469
63470
63471
63472
63473
63474
63475
63477
63480
63481
63482
63490
63490
63491
63492
63493
63494
63495
63496
63497
63498
63499
63500
63501
63509
63590
63599
63600
63601
63602
63603
63604
63608
63609
63700
63701
63702
63703
63704
63709
63719
63799
63809
63899
63909
63990
63991
63999
64000
64000
64001
64001
64002
64002
64009
64009
64010
64011
64012
64019
64020
64021
64022
64029
64090
64090
64091
64091
64092
64092
64099
64099
64100
64100
64101
64101
64102
64102
64109
64109
64110
64110
64111
64111
64112
64112
64119
64119
64120
64120
64121
64121
64122
64122
64129
64129
64130
64131
64132
64139
64140
64141
64142
64149
64150
64151
64152
64159
64160
64161
64162
64169
64170
64171
64172
64179
64190
64190
64191
64191
64192
64192
64199
64199
64209
64219
64229
64239
64239
64299
64300
64301
64302
64309
64380
64381
64382
64389
64390
64391
64392
64399
64490
64491
64492
64499
64500
64501
64502
64509
64510
64511
64512
64519
64520
64521
64522
64529
64530
64531
64532
64539
64540
64541
64542
64549
64550
64551
64552
64559
64560
64561
64562
64569
64570
64571
64572
64579
64580
64581
64582
64589
64590
64591
64592
64599
65000
65001
65002
65003
65004
65005
65006
65007
65008
65009
65010
65011
65012
65013
65014
65015
65016
65017
65018
65019
65020
65021
65022
65023
65024
65025
65026
65027
65028
65029
65030
65031
65032
65033
65034
65035
65036
65037
65038
65039
65090
65091
65092
65093
65094
65095
65096
65097
65098
65098
65099
65099
65100
65101
65102
65103
65104
65105
65106
65107
65108
65108
65109
65109
65110
65111
65112
65113
65114
65115
65116
65117
65118
65118
65119
65119
65120
65121
65122
65123
65124
65125
65126
65127
65128
65128
65129
65129
65130
65131
65132
65133
65134
65135
65136
65137
65138
65138
65139
65139
65140
65141
65142
65143
65144
65145
65146
65147
65148
65148
65149
65149
65150
65151
65152
65153
65154
65155
65156
65157
65158
65158
65159
65159
65160
65161
65162
65163
65164
65165
65166
65167
65168
65168
65169
65169
65170
65171
65172
65173
65174
65175
65176
65177
65178
65178
65179
65179
65180
65181
65182
65183
65184
65185
65186
65187
65188
65188
65189
65189
65190
65191
65192
65193
65194
65195
65196
65197
65198
65198
65199
65199
65200
65201
65202
65203
65204
65205
65206
65207
65208
65208
65209
65209
65210
65211
65212
65213
65214
65215
65216
65217
65218
65218
65219
65219
65220
65221
65222
65223
65224
65225
65226
65227
65228
65228
65229
65229
65230
65231
65232
65233
65234
65235
65236
65237
65238
65238
65239
65239
65280
65281
65282
65283
65284
65285
65286
65287
65288
65288
65289
65289
65290
65291
65292
65293
65294
65295
65296
65297
65298
65298
65299
65299
65300
65301
65302
65303
65304
65305
65306
65307
65308
65308
65309
65309
65310
65311
65312
65313
65314
65315
65316
65317
65318
65318
65319
65319
65390
65391
65392
65393
65394
65395
65396
65397
65398
65398
65399
65399
65400
65401
65402
65403
65404
65405
65406
65407
65408
65408
65409
65409
65480
65481
65482
65483
65484
65485
65486
65487
65488
65488
65489
65489
65490
65491
65492
65493
65494
65495
65496
65497
65498
65498
65499
65499
65500
65501
65502
65503
65504
65505
65506
65507
65508
65509
65590
65591
65592
65593
65594
65595
65596
65597
65598
65598
65599
65599
65690
65691
65692
65693
65694
65695
65696
65697
65698
65698
65699
65699
65700
65701
65702
65703
65704
65705
65706
65707
65708
65708
65709
65709
65710
65711
65712
65713
65714
65715
65716
65717
65718
65718
65719
65719
65720
65721
65722
65723
65724
65725
65726
65727
65728
65728
65729
65729
65730
65731
65732
65733
65734
65735
65736
65737
65738
65738
65739
65739
65740
65741
65742
65743
65744
65745
65746
65747
65748
65748
65749
65749
65750
65751
65752
65753
65754
65755
65756
65757
65758
65758
65759
65759
65760
65761
65762
65763
65764
65765
65766
65767
65768
65768
65769
65769
65770
65771
65772
65773
65774
65775
65776
65777
65778
65779
65790
65791
65792
65793
65794
65795
65796
65797
65798
65798
65799
65799
65800
65801
65802
65803
65804
65805
65806
65807
65808
65808
65809
65809
65810
65811
65812
65813
65814
65815
65816
65817
65818
65818
65819
65819
65820
65821
65822
65823
65824
65825
65826
65827
65828
65828
65829
65829
65830
65831
65832
65833
65834
65835
65836
65837
65838
65838
65839
65839
65890
65891
65892
65893
65894
65895
65896
65897
65898
65898
65899
65899
65990
65991
65992
65993
65994
65995
65996
65997
65998
65998
65999
65999
66000
66001
66002
66003
66004
66005
66006
66007
66008
66008
66009
66009
66010
66011
66012
66013
66014
66015
66016
66017
66018
66018
66019
66019
66020
66021
66022
66023
66024
66025
66026
66027
66028
66028
66029
66029
66030
66031
66032
66033
66034
66035
66036
66037
66038
66038
66039
66039
66040
66041
66042
66043
66044
66045
66046
66047
66048
66048
66049
66049
66050
66051
66052
66053
66054
66055
66056
66057
66058
66058
66059
66059
66090
66091
66092
66093
66094
66095
66096
66097
66098
66098
66099
66099
66100
66101
66102
66103
66104
66105
66106
66107
66108
66108
66109
66109
66110
66111
66112
66113
66114
66115
66116
66117
66118
66119
66120
66121
66122
66123
66124
66125
66126
66127
66128
66129
66130
66131
66132
66133
66134
66135
66136
66137
66138
66139
66140
66141
66142
66143
66144
66145
66146
66147
66148
66149
66190
66191
66192
66193
66194
66195
66196
66197
66198
66199
66290
66291
66292
66293
66294
66295
66296
66297
66298
66298
66299
66299
66300
66301
66302
66303
66304
66305
66306
66307
66308
66309
66310
66311
66312
66313
66314
66315
66316
66317
66318
66319
66320
66321
66322
66323
66324
66325
66326
66327
66328
66329
66330
66331
66332
66333
66334
66335
66336
66337
66338
66339
66340
66341
66342
66343
66344
66345
66346
66347
66348
66349
66350
66351
66352
66353
66354
66355
66356
66357
66358
66359
66360
66361
66362
66363
66364
66365
66366
66367
66368
66369
66370
66371
66372
66373
66374
66375
66376
66377
66378
66379
